Customer,Date,Dc.no,Part.no,Part description,Qty,Rate,Value,Fwt,Thick,Target  Manpower,variation Manpower,Actual Manpower,Target RawMaterial(Cost),variation RawMaterial,Actual RawMaterial,Target Machinepower(Cost),variation Machine power,Actual Machine power,Target Overhead(Cost)or Profit,variation overhead ,Actual Overhead or profit,Unnamed: 22
Company C,13/01/2023,5028,5A0102294,SHIM 1 THICK,650.00,15.28,"9,932.00",0.06,1.5 CR,1191.84,3.161269254,1195.001269,5959.2,-1.625030383,5957.57497,1291.16,1.832974513,1292.992975,1489.8,-3.958800671,1485.841199,
Company C,13/01/2023,5029,551394250,BACK PLATE ASSLY,2.00,"2,575.63","5,151.26",23.77,"1.5,2 CR",618.1512,-1.711884433,616.4393156,3090.756,4.265756474,3095.021756,669.6638,3.168355221,672.8321552,772.689,-4.506618337,768.1823817,
Company C,13/01/2023,5029,5B2330216,SIDE COVER COMP,2.00,"1,175.90","2,351.80",12.49,"1.5, 2 CR",282.216,-1.696018178,280.5199818,1411.08,-3.063980093,1408.01602,305.734,-0.6382020865,305.0957979,352.77,4.276948735,357.0469487,
Company C,13/01/2023,5030,5G0353477,PIPE SUPPORT ASSEMBL,100.00,631.45,"63,145.00",1.517,"4 CR,4 HRPO,20 RUBBER",7577.4,-1.406049652,7575.99395,37887.0,-3.28598235,37883.71402,8208.85,4.840200984,8213.690201,9471.75,-3.098190938,9468.651809,
Company C,13/01/2023,5031,5G0353477,PIPE SUPPORT ASSEMBL,100.00,631.45,"63,145.00",1.517,"4 CR,4 HRPO,20 RUBBER",7577.4,6.380014204,7583.780014,37887.0,0.3004895248,37887.30049,8208.85,-1.174789459,8207.675211,9471.75,-3.218345841,9468.531654,
Company A,13/01/2023,5032,5C2030172,CYLINDER COVER -FRON,33.00,90.66,"2,991.78",0.31,"1,2 CR",359.0136,-0.7069064928,358.3066935,1795.068,-1.20890432,1793.859096,388.9314,-6.547903683,382.3834963,448.767,-1.36612944,447.4008706,
Company A,13/01/2023,5032,5C2030173,CYLINDER COVER -REAR,20.00,103.28,"2,065.60",0.84,1.5 CR,247.872,-1.769588866,246.1024111,1239.36,-3.707700242,1235.6523,268.528,-2.753430472,265.7745695,309.84,-1.14256092,308.6974391,
Company A,13/01/2023,5032,5C2030173,CYLINDER COVER -REAR,30.00,107.80,"3,234.00",0.84,1.5 CR,388.08,-1.625467584,386.4545324,1940.4,-0.540234386,1939.859766,420.42,-0.4120853826,420.0079146,485.1,-1.881476371,483.2185236,
Company A,13/01/2023,5032,5C2600433,SENSOR CLAMP-CALENDE,30.00,72.87,"2,186.10",0.351,4 HRPO,262.332,0.9595758571,263.2915759,1311.66,-8.031951676,1303.628048,284.193,-0.02242511895,284.1705749,327.915,-1.322322763,326.5926772,
Company A,13/01/2023,5032,5C2630191,TENSIONING CLAMP WIT,50.00,175.99,"8,799.50",0.34,4 HRPO,1055.94,-3.441573294,1052.498427,5279.7,0.5123397624,5280.21234,1143.935,0.05639751546,1143.991398,1319.925,0.7073007135,1320.632301,
Company A,13/01/2023,5032,5E1631871,BOTTOM SUCTION COMPL,10.00,351.05,"3,510.50",1.21,1.5 CR,421.26,1.561582387,422.8215824,2106.3,0.7215744127,2107.021574,456.365,-1.548238637,454.8167614,526.575,1.794985444,528.3699854,
Company A,13/01/2023,5032,5E1750450,SIDE COVER FOR SUCTI,1.00,357.46,357.46,2.45,1.5 CR,42.8952,1.291125393,44.18632539,214.476,-0.7584948297,213.7175052,46.4698,1.757419999,48.22722,53.619,-0.06914378553,53.54985621,
Company A,13/01/2023,5032,5E1750450,SIDE COVER FOR SUCTI,9.00,344.73,"3,102.57",2.45,1.5 CR,372.3084,1.726003547,374.0344035,1861.542,-0.7473407652,1860.794659,403.3341,3.064625903,406.3987259,465.3855,0.4291188347,465.8146188,
Company A,13/01/2023,5033,5E1801452,CAN DRIVE TENSIONER,14.00,261.81,"3,665.34",0.58,6 HR,439.8408,0.1961671213,440.0369671,2199.204,5.354681558,2204.558682,476.4942,0.9111390368,477.405339,549.801,-0.3976633791,549.4033366,
Company A,13/01/2023,5033,5E1801452,CAN DRIVE TENSIONER,21.00,275.00,"5,775.00",0.58,6 HR,693.0,0.6101324092,693.6101324,3465.0,2.738718059,3467.738718,750.75,1.152042717,751.9020427,866.25,-3.478659791,862.7713402,
Company A,13/01/2023,5034,5F2430095,MOTOR FIXING PLATE,20.00,689.97,"13,799.40",4.7,4 HRPO,1655.928,6.219356258,1662.147356,8279.64,2.815114708,8282.455115,1793.922,2.958764597,1796.880765,2069.91,1.730627845,2071.640628,
Company A,13/01/2023,5035,5D3638613,RH REAR SIDE COVER 5,10.00,"1,612.49","16,124.90",6.31,1.6 CR,1934.988,7.141420992,1942.129421,9674.94,2.882529727,9677.82253,2096.237,1.978639991,2098.21564,2418.735,4.907509799,2423.64251,
Company A,13/01/2023,5036,5E1809390,SECOND RESERVE BASE,20.00,"1,741.00","34,820.00",13.27,3 CR,4178.4,1.199345336,4179.599345,20892.0,2.929965705,20894.92997,4526.6,-2.876646383,4523.723354,5223.0,4.670395967,5227.670396,
Company A,13/01/2023,5037,5E1836410,SECOND RESERVE CAN S,5.00,"4,718.00","23,590.00",25.71,1.6 CR,2830.8,-4.229769698,2826.57023,14154.0,-3.218353793,14150.78165,3066.7,2.660003251,3069.360003,3538.5,1.38508098,3539.885081,
Company C,14/01/2023,5038,5G0353477,PIPE SUPPORT ASSEMBL,100.00,631.45,"63,145.00",1.517,"4 CR,4 HRPO,20 RUBBER",7577.4,-0.1353604984,7577.26464,37887.0,8.925285214,37895.92529,8208.85,-2.158148284,8206.691852,9471.75,-3.115796904,9468.634203,
Company A,14/01/2023,5039,5D3470210,CAN PLATE COMPLETE 1,2.00,"2,585.38","5,170.76",18.24,4 HRPO,620.4912,6.831308673,627.3225087,3102.456,-2.248841488,3100.207159,672.1988,2.278549698,674.4773497,775.614,-3.043062508,772.5709375,
Company C,18/01/2023,5040,5G0132237,ROLLER BEAM EXT HEAD,84.00,279.37,"23,467.08",2.2,4 HR,2816.0496,-0.843755661,2815.205844,14080.248,2.797759331,14083.04576,3050.7204,-1.614630671,3049.105769,3520.062,-3.404184913,3516.657815,
Company C,18/01/2023,5041,5G0132238,ROLLER BEAM EXT HEAD,84.00,279.37,"23,467.08",2.2,4 HR,2816.0496,-4.755344947,2811.294255,14080.248,3.815756928,14084.06376,3050.7204,-1.334070086,3049.38633,3520.062,-3.582637844,3516.479362,
Company C,18/01/2023,5042,5G0353477,PIPE SUPPORT ASSEMBL,100.00,631.45,"63,145.00",1.517,"4 CR,4 HRPO,20 RUBBER",7577.4,-2.299835198,7575.100165,37887.0,-0.8098866005,37886.19011,8208.85,-3.825968998,8205.024031,9471.75,-4.250586836,9467.499413,
Company C,18/01/2023,5043,5G0353477,PIPE SUPPORT ASSEMBL,100.00,631.45,"63,145.00",1.517,"4 CR,4 HRPO,20 RUBBER",7577.4,-6.185577019,7571.214423,37887.0,-0.3255525313,37886.67445,8208.85,-2.077040381,8206.77296,9471.75,0.3572811573,9472.107281,
Company A,18/01/2023,5044,SF5C1770270,JUNCTION BOX TOP COM,10.00,"1,878.89","18,788.90",6.65,"1.5,4 CR",2254.668,0.2907093345,2254.958709,11273.34,-2.292247855,11271.04775,2442.557,-2.780591699,2439.776408,2818.335,-1.112128664,2817.222871,
Company A,18/01/2023,5045,5E1836410,SECOND RESERVE CAN S,5.00,"4,718.00","23,590.00",25.71,1.6 CR,2830.8,-1.364419471,2829.435581,14154.0,2.357235524,14156.35724,3066.7,-0.4521526911,3066.247847,3538.5,-2.066434791,3536.433565,
Company A,18/01/2023,5046,5C1170954,TOP COVER COMPLETE,10.00,890.00,"8,900.00",4.61,1.5 CR,1068.0,-0.9260750205,1067.073925,5340.0,-3.106601647,5336.893398,1157.0,-0.2209312762,1156.779069,1335.0,4.764824965,1339.764825,
Company A,18/01/2023,5046,5C1770211,CENTRAL DUCT COMPL,10.00,"2,548.39","25,483.90",9.6,"1,2,3,4  CR",3058.068,2.333086255,3060.401086,15290.34,1.712136106,15292.05214,3312.907,1.047775217,3313.954775,3822.585,-4.395919564,3818.18908,
Company A,18/01/2023,5046,5D3470010,CAN PLATE COMPL,4.00,"2,554.78","10,219.12",18.24,4 CR,1226.2944,-1.198315334,1225.096085,6131.472,1.014576704,6132.486577,1328.4856,2.199183957,1330.684784,1532.868,-4.557126524,1528.310873,
Company A,18/01/2023,5047,5E1632970,SUCTION TUBE FLANGE,10.00,323.91,"3,239.10",0.48,1.5 CR,388.692,0.3438766139,389.0358766,1943.46,1.210917339,1944.670917,421.083,0.01364720284,421.0966472,485.865,5.377144885,491.2421449,
Company A,18/01/2023,5047,5F2273013,BOBBIN THROUGH COVER,75.00,618.04,"46,353.00",4.721,1.5 CR,5562.36,3.48743248,5565.847432,27811.8,4.67038094,27816.47038,6025.89,1.023428365,6026.913428,6952.95,2.474979746,6955.42498,
Company A,18/01/2023,5048,5E1836330,CAN PUSHING PLATE CO,12.00,820.00,"9,840.00",2.7,1.6 CR,1180.8,0.9953387584,1181.795339,5904.0,-1.327754895,5902.672245,1279.2,-5.45490859,1273.745091,1476.0,-2.571768182,1473.428232,
Company C,19/01/2023,5049,5G0353477,PIPE SUPPORT ASSEMBL,200.00,631.45,"126,290.00",1.517,"4 CR,4 HRPO,20 RUBBER",15154.8,2.38618382,15157.18618,75774.0,-5.901428378,75768.09857,16417.7,1.287982461,16418.98798,18943.5,1.669696914,18945.1697,
Company C,19/01/2023,5050,5G0303175,CABLE CHANNEL;SIDE C,100.00,124.64,"12,464.00",0.92,2 CR,1495.68,1.958305344,1497.638305,7478.4,3.541158552,7481.941159,1620.32,-1.419216308,1618.900784,1869.6,-0.6836907476,1868.916309,
Company A,19/01/2023,5051,5E1850600,DELIVERY STRUCTURE 6,2.00,"52,262.30","104,524.60",308,3 CR,12542.952,3.17000047,12546.122,62714.76,1.746637705,62716.50664,13588.198,5.907123744,13594.10512,15678.69,-3.253625526,15675.43637,
Company A,19/01/2023,5052,5E1850600,DELIVERY STRUCTURE 6,1.00,"52,262.30","52,262.30",308,3 CR,6271.476,-6.192819316,6265.283181,31357.38,-2.613927204,31354.76607,6794.099,-3.140192799,6790.958807,7839.345,-3.81940925,7835.525591,
Company A,19/01/2023,5053,5XD330092,LDB3 STRUCTURE 24 IN,1.00,"125,986.00","125,986.00",450,3 CR,15118.32,2.721136409,15121.04114,75591.6,3.504987995,75595.10499,16378.18,-1.860418217,16376.31958,18897.9,0.7128733578,18898.61287,
Company A,19/01/2023,5054,5XD330093,LDB3 STRUCTURE 24 IN,1.00,"125,986.00","125,986.00",450,3 CR,15118.32,-1.260722892,15117.05928,75591.6,-6.124109041,75585.47589,16378.18,-2.526326756,16375.65367,18897.9,-8.353376585,18889.54662,
Company A,19/01/2023,5055,5XD330014,LDB3 LH STRUTURE WIT,1.00,"151,488.00","151,488.00",831.63,1.6 CR,18178.56,1.386796484,18179.9468,90892.8,0.2437564659,90893.04376,19693.44,1.763857186,19695.20386,22723.2,-1.853561822,22721.34644,
Company A,19/01/2023,5056,5C1530652,CONNECTOR COMPL,43.00,140.12,"6,025.16",0.19,3 CR,723.0192,-2.784995246,720.2342048,3615.096,-2.564021438,3612.531979,783.2708,-5.803400181,777.4673998,903.774,1.503876763,905.2778768,
Company A,19/01/2023,5056,5C1730752,CONNECTOR COMPLETE,50.00,145.42,"7,271.00",0.18,"1,2 CR",872.52,-1.533391131,870.9866089,4362.6,1.918650712,4364.518651,945.23,1.425857513,946.6558575,1090.65,-3.931733754,1086.718266,
Company A,19/01/2023,5056,5C2600433,SENSOR CLAMP-CALENDE,46.00,72.87,"3,352.02",0.351,4 HRPO,402.2424,-0.7465620452,401.495838,2011.212,-2.656834363,2008.555166,435.7626,0.1196770858,435.8822771,502.803,3.608921827,506.4119218,
Company A,19/01/2023,5056,5E1700290,SUCTION VALVE,46.00,27.33,"1,257.18",0.1,1.5 CR,150.8616,-1.021341481,149.8402585,754.308,1.405970174,755.7139702,163.4334,0.1884068747,163.6218069,188.577,-1.628666134,186.9483339,
Company A,19/01/2023,5056,5E1750450,SIDE COVER FOR SUCTI,10.00,344.73,"3,447.30",2.45,1.5 CR,413.676,-0.3564541687,413.3195458,2068.38,0.1406412596,2068.520641,448.149,2.012294186,450.1612942,517.095,2.726991435,519.8219914,
Company A,19/01/2023,5057,5C1530471,CYLINDER HOLDER COMP,20.00,367.00,"7,340.00",1.66,6 HR,880.8,1.181885332,881.9818853,4404.0,-0.9799676398,4403.020032,954.2,0.8611611417,955.0611611,1101.0,0.1994800559,1101.19948,
Company A,19/01/2023,5058,5C1170954,TOP COVER COMPLETE,15.00,890.00,"13,350.00",4.61,1.5 CR,1602.0,-1.215406341,1600.784594,8010.0,-3.247193663,8006.752806,1735.5,1.652172813,1737.152173,2002.5,0.2425451801,2002.742545,
Company A,19/01/2023,5059,5E1836410,SECOND RESERVE CAN S,5.00,"4,718.00","23,590.00",25.71,1.6 CR,2830.8,2.179858264,2832.979858,14154.0,-0.4760617126,14153.52394,3066.7,1.144455195,3067.844455,3538.5,-2.238641426,3536.261359,
Company A,19/01/2023,5060,542197790,ROLLER UNDER DUCT,5.00,"1,491.68","7,458.40",4.3,1 CR,895.008,3.852631973,898.860632,4475.04,2.919234268,4477.959234,969.592,2.257074911,971.8490749,1118.76,-0.2291296127,1118.53087,
Company A,19/01/2023,5061,5F3430110,DUCT SUPPORT COMPLET,14.00,"1,051.15","14,716.10",3.77,3 CR,1765.932,0.5674973781,1766.499497,8829.66,2.215452516,8831.875453,1913.093,-2.480081724,1910.612918,2207.415,7.195987334,2214.610987,
Company A,19/01/2023,5062,5F3450132,DUCT TOP COVER-MIDDL,95.00,390.77,"37,123.15",2.5,1 CR,4454.778,4.498347904,4459.276348,22273.89,3.877123285,22277.76712,4826.0095,0.9216043365,4826.931104,5568.4725,4.306155048,5572.778655,
Company A,19/01/2023,5062,5F3450133,DUCT TOP COVER-FLAP-,1.00,237.92,237.92,1,1 CR,28.5504,3.722678796,32.2730788,142.752,-5.112062576,137.6399374,30.9296,-4.02609544,26.90350456,35.688,2.785818662,38.47381866,
Company A,19/01/2023,5062,5F3450133,DUCT TOP COVER-FLAP-,39.00,221.95,"8,656.05",1,1 CR,1038.726,-6.327536266,1032.398464,5193.63,3.280006561,5196.910007,1125.2865,-4.861186898,1120.425313,1298.4075,-4.506341545,1293.901158,
Company A,19/01/2023,5063,5D3470010,CAN PLATE COMPL,10.00,"2,554.78","25,547.80",18.24,4 CR,3065.736,-2.288576397,3063.447424,15328.68,7.573271057,15336.25327,3321.214,4.144888033,3325.358888,3832.17,-5.998725237,3826.171275,
Company A,19/01/2023,5064,5C2830570,CABLE CHANNEL COMPLE,10.00,964.13,"9,641.30",5.3,"1.5,2 CR",1156.956,3.247852173,1160.203852,5784.78,-3.982026463,5780.797974,1253.369,-0.1463341316,1253.222666,1446.195,-3.088867656,1443.106132,
Company A,19/01/2023,5065,505179910,SPLASH-COVER,20.00,419.47,"8,389.40",4.34,2 CR,1006.728,-0.5676609398,1006.160339,5033.64,-4.251827661,5029.388172,1090.622,3.369841577,1093.991842,1258.41,-2.360948673,1256.049051,
Company A,19/01/2023,5066,SF5C1790175,TOP DUCT COMPLETE-CH,20.00,"2,067.08","41,341.60",10.45,"1 CR,4 HRPO",4960.992,4.254402972,4965.246403,24804.96,-0.1614506361,24804.79855,5374.408,-1.373013111,5373.034987,6201.24,-3.60519007,6197.63481,
Company A,19/01/2023,5067,5E1830834,VERTICAL SHAFT CLOSI,20.00,740.00,"14,800.00",4.44,1.6 CR,1776.0,-2.014907362,1773.985093,8880.0,-1.575471506,8878.424528,1924.0,-4.229138246,1919.770862,2220.0,0.8918944557,2220.891894,
Company A,19/01/2023,5068,5XD330015,LDB3 RH STRUTURE WIT,1.00,"151,488.00","151,488.00",836.25,1.6 CR,18178.56,-0.1904971703,18178.3695,90892.8,-2.860574265,90889.93943,19693.44,-0.6764309067,19692.76357,22723.2,-4.948821037,22718.25118,
Company A,19/01/2023,5069,542171690,CYLINDER COVER,24.00,"3,576.33","85,831.92",27.612,3 CR,10299.8304,3.318782164,10303.14918,51499.152,-0.05018621937,51499.10181,11158.1496,2.174101183,11160.3237,12874.788,-1.319255155,12873.46874,
Company A,19/01/2023,5070,5F2273013,BOBBIN THROUGH COVER,8.00,592.32,"4,738.56",4.721,1.5 CR,568.6272,0.5060472057,569.1332472,2843.136,-2.165917524,2840.970082,616.0128,-0.2253003761,615.7874996,710.784,1.155944198,711.9399442,
Company A,19/01/2023,5070,5F2273013,BOBBIN THROUGH COVER,18.00,618.04,"11,124.72",4.721,1.5 CR,1334.9664,-1.380530668,1333.585869,6674.832,1.038961525,6675.870962,1446.2136,0.5465474169,1446.760147,1668.708,-1.650968638,1667.057031,
Company A,19/01/2023,5071,5D3400110,VERTICAL SUPPORT BOT,50.00,55.53,"2,776.50",0.28,4 HR,333.18,1.195776468,334.3757765,1665.9,0.5145245542,1666.414525,360.945,0.9871599416,361.9321599,416.475,2.418956727,418.8939567,
Company D,19/01/2023,5072,5610284760XC,BRACKET,6.00,378.00,"2,268.00",2.419,6 HR,272.16,1.850425723,274.0104257,1360.8,1.778695383,1362.578695,294.84,-0.6144857994,294.2255142,340.2,1.794337782,341.9943378,
Company D,19/01/2023,5072,5610284770XC,BRACKET,6.00,381.00,"2,286.00",2.419,6 HR,274.32,1.491949656,275.8119497,1371.6,-0.2528366354,1371.347163,297.18,4.046075683,301.2260757,342.9,1.196741606,344.0967416,
Company D,19/01/2023,5072,5610284780XC,BRACKET,7.00,363.00,"2,541.00",2.326,6 HR,304.92,2.696875539,307.6168755,1524.6,1.243257923,1525.843258,330.33,3.119246759,333.4492468,381.15,-2.575618777,378.5743812,
Company D,19/01/2023,5072,5610284790XC,BRACKET,8.00,363.00,"2,904.00",2.326,6 HR,348.48,0.4045107134,348.8845107,1742.4,3.587741511,1745.987742,377.52,1.697945604,379.2179456,435.6,0.728602276,436.3286023,
Company D,19/01/2023,5072,5610385611XC,BRACKET,12.00,360.00,"4,320.00",1.697,6 HR,518.4,1.416883734,519.8168837,2592.0,-3.592313305,2588.407687,561.6,2.645267386,564.2452674,648.0,2.702250933,650.7022509,
Company D,19/01/2023,5072,5610682642XC,BRACKET,6.00,415.00,"2,490.00",2.042,5 HR,298.8,-1.449142014,297.350858,1494.0,3.833263495,1497.833263,323.7,1.302342115,325.0023421,373.5,2.406988473,375.9069885,
Company D,19/01/2023,5072,5610682672XC,BRACKET,2.00,717.00,"1,434.00",3.99,"2,3,5&6 HR",172.08,1.749614287,173.8296143,860.4,2.619123425,863.0191234,186.42,-3.180769694,183.2392303,215.1,2.316544867,217.4165449,
Company D,19/01/2023,5072,5610682673XC,BRACKET,3.00,763.00,"2,289.00",3.704,"2,3,5 HR,6 ROD",274.68,-3.224891607,271.4551084,1373.4,-3.880223657,1369.519776,297.57,1.173206314,298.7432063,343.35,1.979182677,345.3291827,
Company D,19/01/2023,5073,5614042650,PLATE,8.00,36.00,288.00,0.123,5 HR,34.56,2.580833273,37.14083327,172.8,5.586853483,178.3868535,37.44,-4.303637944,33.13636206,43.2,0.9347879667,44.13478797,
Company D,19/01/2023,5073,5614383592XC,PLATE,12.00,408.00,"4,896.00",2.499,6 HR,587.52,4.790837227,592.3108372,2937.6,-1.646809164,2935.953191,636.48,3.400712499,639.8807125,734.4,3.90055712,738.3005571,
Company D,19/01/2023,5073,5614383751XC,PLATE,11.00,835.00,"9,185.00",4.299,6 CR,1102.2,-1.033981468,1101.166019,5511.0,-4.769712061,5506.230288,1194.05,2.197286248,1196.247286,1377.75,-2.280985908,1375.469014,
Company D,19/01/2023,5073,5614384145XC,BRACKET,8.00,343.00,"2,744.00",1.87,10 HR,329.28,-3.506267656,325.7737323,1646.4,1.938565427,1648.338565,356.72,-2.885966528,353.8340335,411.6,-3.48600763,408.1139924,
Company D,19/01/2023,5073,5614384172XC,BRACKET,11.00,"1,061.00","11,671.00",3.565,10 HR,1400.52,-0.3534899425,1400.16651,7002.6,3.328952169,7005.928952,1517.23,-2.502269618,1514.72773,1750.65,4.175573729,1754.825574,
Company D,19/01/2023,5073,561438A130XC,PLATE,10.00,188.00,"1,880.00",0.964,10 HR,225.6,-4.184663026,221.415337,1128.0,-1.603062065,1126.396938,244.4,7.280477033,251.680477,282.0,-5.980870162,276.0191298,
Company D,19/01/2023,5073,561438A240XC,BRACKET,10.00,132.00,"1,320.00",0.811,5 HR,158.4,0.08760359123,158.4876036,792.0,-1.422475127,790.5775249,171.6,-6.377806327,165.2221937,198.0,-0.349879486,197.6501205,
Company D,19/01/2023,5073,5614485310XC,BRACKET,2.00,77.00,154.00,0.306,2 CR,18.48,0.8709968299,19.35099683,92.4,-1.959521071,90.44047893,20.02,-0.4251457214,19.59485428,23.1,-4.112246472,18.98775353,
Company D,19/01/2023,5074,5615487140XC,BRACKET,12.00,"2,513.00","30,156.00",16.95,"5,6 HR",3618.72,-2.331464221,3616.388536,18093.6,6.975170834,18100.57517,3920.28,0.5199444384,3920.799944,4523.4,-0.652942558,4522.747057,
Company D,19/01/2023,5075,5616183531XC,BRACKET,8.00,471.00,"3,768.00",3.111,10 HR,452.16,-1.981595779,450.1784042,2260.8,1.476853237,2262.276853,489.84,-0.1782656603,489.6617343,565.2,-2.867600744,562.3323993,
Company D,19/01/2023,5075,5616184210XC,BRACKET,8.00,353.00,"2,824.00",1.938,10 HR,338.88,-0.4305871544,338.4494128,1694.4,-0.2096251743,1694.190375,367.12,-2.108593962,365.011406,423.6,0.6623944013,424.2623944,
Company D,19/01/2023,5075,5616184540XC,BRACKET,5.00,500.00,"2,500.00",2.64,10 HR,300.0,0.3925183505,300.3925184,1500.0,-0.7229396492,1499.27706,325.0,0.5015291171,325.5015291,375.0,0.5918309966,375.591831,
Company D,19/01/2023,5075,5616185631XC,BRACKET,8.00,407.00,"3,256.00",2.389,10 HR,390.72,1.698575583,392.4185756,1953.6,1.33189624,1954.931896,423.28,-0.2012500761,423.0787499,488.4,0.324932059,488.7249321,
Company D,19/01/2023,5075,5616185680XC,BRACKET,15.00,569.00,"8,535.00",2.637,10 HR,1024.2,-0.9322402361,1023.26776,5121.0,-2.911217992,5118.088782,1109.55,3.440353174,1112.990353,1280.25,1.305430943,1281.555431,
Company D,19/01/2023,5075,5618481440XC,BRACKET (LH),10.00,225.00,"2,250.00",1.454,10 HR,270.0,0.1356595594,270.1356596,1350.0,3.30007096,1353.300071,292.5,1.31734369,293.8173437,337.5,-1.354468416,336.1455316,
Company D,19/01/2023,5075,5618484521XC,COVER,10.00,209.00,"2,090.00",0.949,2 CR,250.8,-0.04558544276,250.7544146,1254.0,1.755948165,1255.755948,271.7,0.4977311187,272.1977311,313.5,-6.057951788,307.4420482,
Company D,19/01/2023,5075,5618581170XC,COVER,3.00,68.00,204.00,0.332,2 CR,24.48,1.525288071,26.00528807,122.4,2.755322577,125.1553226,26.52,-0.01109129835,26.5089087,30.6,-6.753431002,23.846569,
Company D,19/01/2023,5076,5618785151XC,PLATE,11.00,784.00,"8,624.00",1.346,10 HR,1034.88,-3.560494986,1031.319505,5174.4,1.275342386,5175.675342,1121.12,-5.953268028,1115.166732,1293.6,1.714904714,1295.314905,
Company D,19/01/2023,5076,5618988310XC,COVER,7.00,977.00,"6,839.00",3.269,"2.5 CR,5 HR",820.68,1.19410432,821.8741043,4103.4,0.9692777729,4104.369278,889.07,-3.231419138,885.8385809,1025.85,3.04045616,1028.890456,
Company D,19/01/2023,5076,5618988590XC,BRACKET,13.00,427.00,"5,551.00",1.49,"3,5 HR",666.12,2.633526008,668.753526,3330.6,-3.587334871,3327.012665,721.63,2.684860571,724.3148606,832.65,2.358094565,835.0080946,
Company D,19/01/2023,5076,5690388730XC,BRACKET,2.00,353.00,706.00,2.185,2 CR,84.72,1.954369706,86.67436971,423.6,-4.784398481,418.8156015,91.78,5.501339674,97.28133967,105.9,3.57136735,109.4713674,
Company D,19/01/2023,5076,5690481330XC,WASHER,4.00,184.00,736.00,0.793,5 HR,88.32,-2.079964465,86.24003553,441.6,2.645831394,444.2458314,95.68,3.83874426,99.51874426,110.4,-2.39798609,108.0020139,
Company D,19/01/2023,5076,5690682870,PLATE,6.00,73.00,438.00,0.125,5 HR,52.56,-4.858934064,47.70106594,262.8,-2.375248922,260.4247511,56.94,-1.595342386,55.34465761,65.7,5.561819185,71.26181919,
Company D,19/01/2023,5076,5690781410,PLATE,4.00,49.00,196.00,0.177,5 HR,23.52,-2.104528636,21.41547136,117.6,2.55330983,120.1533098,25.48,-5.191301967,20.28869803,29.4,1.294119176,30.69411918,
Company D,19/01/2023,5076,5691682120,PLATE,4.00,126.00,504.00,0.374,5 HR,60.48,-0.9703303392,59.50966966,302.4,-1.615873177,300.7841268,65.52,-1.038710196,64.4812898,75.6,4.044551257,79.64455126,
Company D,19/01/2023,5077,5694384671XC,COVER,2.00,289.00,578.00,1.69,2 CR,69.36,-4.485389273,64.87461073,346.8,-0.05567231994,346.7443277,75.14,-1.822007412,73.31799259,86.7,-0.5058069986,86.194193,
